step,critic_loss
133000,11.449085235595703
134000,26.770586013793945
135000,36.212486267089844
136000,38.074771881103516
137000,125.4013442993164
138000,68.58171081542969
139000,58.03889083862305
140000,28.178726196289062
141000,52.51606369018555
142000,44.3321533203125
143000,68.8428726196289
144000,71.02519226074219
145000,57.09754180908203
146000,48.041839599609375
147000,16.162012100219727
148000,65.13951110839844
149000,19.976842880249023
150000,60.030601501464844
151000,22.170421600341797
152000,18.26816749572754
153000,29.824398040771484
154000,47.760780334472656
155000,7.49506950378418
156000,73.06993103027344
157000,94.91888427734375
158000,7.552117824554443
159000,16.492523193359375
160000,10.129339218139648
161000,34.32646179199219
162000,128.30142211914062
163000,106.8514404296875
164000,38.10993576049805
165000,59.878204345703125
166000,56.00852584838867
167000,52.710872650146484
168000,61.823577880859375
169000,21.289405822753906
170000,29.009586334228516
171000,121.44636535644531
172000,19.908802032470703
173000,16.894325256347656
174000,38.67747116088867
175000,23.398677825927734
176000,13.85244083404541
177000,15.013015747070312
178000,19.649484634399414
179000,15.278167724609375
180000,112.70431518554688
181000,118.35723876953125
182000,58.774417877197266
183000,34.201690673828125
184000,103.42446899414062
185000,67.82009887695312
186000,30.481849670410156
187000,46.22760009765625
188000,20.267200469970703
189000,12.09936237335205
190000,107.00797271728516
191000,123.28226470947266
192000,90.14814758300781
193000,6.176685333251953
194000,17.018138885498047
195000,131.9590301513672
196000,9.301212310791016
197000,47.4044075012207
198000,58.106292724609375
199000,108.21711730957031
200000,80.57997131347656
201000,16.151552200317383
202000,11.035758972167969
203000,84.07992553710938
204000,23.421977996826172
205000,23.532691955566406
206000,14.164726257324219
207000,124.45664978027344
208000,21.854822158813477
209000,82.5666732788086
210000,44.41655731201172
211000,157.21607971191406
212000,73.26446533203125
213000,30.62130355834961
214000,30.053794860839844
215000,70.55110931396484
216000,10.121883392333984
217000,38.675804138183594
218000,20.885473251342773
219000,19.41680908203125
220000,18.56131362915039
221000,27.047435760498047
222000,47.736263275146484
223000,107.3556137084961
224000,198.85389709472656
225000,146.10255432128906
226000,114.29296112060547
227000,196.60000610351562
228000,71.901123046875
229000,51.43760681152344
230000,51.7442626953125
231000,91.44160461425781
232000,145.505615234375
233000,59.4695930480957
234000,16.955829620361328
235000,78.35791778564453
236000,120.3005599975586
237000,55.945369720458984
238000,154.65235900878906
239000,27.826087951660156
240000,172.63671875
241000,277.2864685058594
242000,64.08775329589844
243000,116.83956909179688
244000,13.40101432800293
245000,73.49226379394531
246000,22.73636245727539
247000,56.70634841918945
248000,51.70628356933594
249000,52.9157829284668
250000,34.865516662597656
251000,103.15959167480469
252000,100.24948120117188
253000,219.94935607910156
254000,25.74407958984375
255000,44.918678283691406
256000,19.88800621032715
257000,33.92695617675781
258000,91.17784881591797
259000,30.358470916748047
260000,74.13804626464844
261000,131.055419921875
262000,54.310123443603516
263000,32.75794219970703
264000,11.462764739990234
265000,169.25909423828125
266000,69.25980377197266
267000,105.11479949951172
268000,214.19761657714844
269000,51.44295120239258
270000,116.48390197753906
271000,20.713542938232422
272000,101.9432144165039
273000,19.705923080444336
274000,45.23867416381836
275000,67.17733001708984
276000,130.11277770996094
277000,82.02670288085938
278000,57.45392608642578
279000,74.40360260009766
280000,22.694915771484375
281000,35.19711685180664
282000,74.9342269897461
283000,23.64284324645996
284000,64.23251342773438
285000,210.03358459472656
286000,62.67174530029297
287000,44.94935607910156
288000,11.651363372802734
289000,56.058475494384766
290000,46.78483963012695
291000,130.9545440673828
292000,22.174678802490234
293000,78.20356750488281
294000,60.063262939453125
295000,33.006282806396484
296000,128.8085479736328
297000,98.12236785888672
298000,132.43389892578125
299000,18.277462005615234
